,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
26,2334171,初级Ruby工程师,北京,2018-04-18 17:00:55,9.0,40618,盖娅互娱,北京盖娅互娱网络科技股份有限公司,500-2000人,,不限,上市公司,"移动互联网,游戏",116.486103,40.00037806,全职,不限
27,752123,Ruby 工程师,成都,2018-04-19 09:21:47,17.2,50114,金数据,精硕世纪科技（北京）有限公司,15-50人,高新区,不限,不需要融资,企业服务,104.066018,30.548897,全职,3-5年
28,3958076,PHP/Ruby 工程师,大连,2018-03-29 10:48:42,15.0,80771,乐天创研,乐天创研（北京）科技有限公司,2000人以上,甘井子区,本科,上市公司,"电子商务,旅游",121.525738,38.857119,全职,3-5年
29,2836337,Ruby工程师,南京,2018-04-17 20:52:58,8.4,43321,塔倍思,南京塔倍思信息科技有限公司,50-150人,栖霞区,不限,上市公司,"移动互联网,广告营销",0.0,0.0,全职,不限
30,2327443,Ruby初级工程师,北京,2018-04-19 09:55:54,9.6,25439,Udesk－企业级智能客服平台,北京沃丰时代数据科技有限公司,150-500人,,本科,B轮,其他,116.35735297,39.93921106,全职,应届毕业生
31,4077036,Ruby 开发工程师,成都,2018-04-09 14:36:02,15.2,107408,AdMaster,精硕科技（北京）股份有限公司,500-2000人,高新区,本科,不需要融资,数据服务,104.066018,30.548897,全职,不限
32,2023884,Ruby开发（实习）,广州,2018-04-18 10:38:59,3.8,11489,瑞卡连锁租车集团,广州瑞致租车有限公司,500-2000人,海珠区,本科,不需要融资,生活服务,113.3252025,23.08856382,实习,应届毕业生
33,4127773,Ruby研发工程师,上海,2018-04-17 19:08:58,14.0,42720,北京瑞达恒建筑咨询有限公司广州分公司,北京瑞达恒建筑咨询有限公司广州分公司,500-2000人,黄浦区,大专,未融资,企业服务,121.481509,31.230932,全职,1-3年
34,415281,Ruby 工程师,西安,2018-04-19 09:21:47,15.2,50114,金数据,精硕世纪科技（北京）有限公司,15-50人,高新技术产业开发区,不限,不需要融资,企业服务,0.0,0.0,全职,3-5年
35,3291093,Ruby工程师,上海,2018-04-17 22:26:39,21.0,127706,前信科技,前信（上海）科技有限公司,15-50人,浦东新区,不限,不需要融资,O2O,121.605049,31.199437,全职,1-3年
36,4349187,ruby工程师,贵阳,2018-04-17 17:06:08,9.6,92801,搜床网络,广州搜床网络科技有限公司,150-500人,花溪区,本科,A轮,"移动互联网,O2O",106.494959,26.43701,全职,3-5年
37,3726009,初中级Ruby开发工程师,上海,2018-04-03 11:50:31,12.0,26505,爱乐奇,上海钦文信息科技有限公司,150-500人,浦东新区,本科,D轮及以上,移动互联网,121.603788,31.202542,全职,1-3年
38,3557593,Ruby/Rails 开发工程师,广州,2018-04-18 10:18:32,8.4,13023,艾道,广州艾道信息咨询有限公司,15-50人,越秀区,大专,不需要融资,"移动互联网,数据服务",0.0,0.0,全职,1年以下
39,348835,Ruby工程师,上海,2018-04-17 10:31:52,10.8,44951,旺田信息,上海旺田信息技术有限公司,15-50人,浦东新区,本科,天使轮,"企业服务,数据服务",121.60522,31.178281,全职,1-3年
40,2925504,ruby高级开发工程师,武汉,2018-04-04 13:44:13,12.4,70856,上海易势化工有限公司,上海易势化学技术有限公司,150-500人,武昌区,本科,A轮,企业服务,114.34662,30.560221,全职,3-5年
41,750196,Ruby,北京,2018-04-18 12:31:16,19.0,74647,一闪,北京灵光闪现科技有限公司,15-50人,朝阳区,不限,A轮,"移动互联网,社交网络",116.482711,39.911487,全职,不限
42,4433326,Ruby/后端实习生,北京,2018-04-18 11:16:30,4.2,101211,易美健,易思互动（北京）科技有限公司,50-150人,海淀区,本科,A轮,"金融,医疗健康",116.342273,39.965227,全职,不限
43,4067682,Ruby开发工程师（SC13）,深圳,2018-04-13 17:15:29,11.4,2760,深圳中原地产,中原地产代理（深圳）有限公司,2000人以上,南山区,本科,不需要融资,生活服务,39.897445,116.331398,全职,3-5年
44,3878468,Ruby开发工程师,上海,2018-04-16 10:26:52,14.0,7297,上海微客来软件技术有限公司,上海微客来软件技术有限公司,150-500人,浦东新区,本科,不需要融资,"移动互联网,电子商务",121.598188,31.210647,全职,1-3年
45,3844239,Ruby助理工程师,北京,2018-04-19 09:55:54,9.6,25439,Udesk－企业级智能客服平台,北京沃丰时代数据科技有限公司,150-500人,西城区,本科,B轮,其他,116.357353,39.939211,全职,不限
46,3725954,高级Ruby开发工程师,上海,2018-04-03 11:50:21,19.0,26505,爱乐奇,上海钦文信息科技有限公司,150-500人,浦东新区,本科,D轮及以上,移动互联网,121.603788,31.202542,全职,5-10年
47,4085974,Ruby工程师,广州,2018-04-17 17:06:02,10.8,92801,搜床网络,广州搜床网络科技有限公司,150-500人,荔湾区,大专,A轮,"移动互联网,O2O",113.24438,23.09477,全职,1-3年
