,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
19,4417104,全栈工程师,深圳,2018-04-19 09:52:09,16.8,23291,美图公司,厦门美图之家科技有限公司,500-2000人,南山区,本科,上市公司,"移动互联网,硬件",113.951672,22.540834,全职,3-5年
20,4334707,全栈工程师,北京,2018-04-18 17:55:34,19.0,7835,金山办公软件,北京金山软件有限公司,2000人以上,海淀区,本科,上市公司,移动互联网,116.32274,40.036741,全职,3-5年
21,4227085,全栈工程师,上海,2018-04-18 13:21:09,19.0,26467,思华科技,上海思华科技股份有限公司,150-500人,浦东新区,本科,D轮及以上,移动互联网,121.60480567,31.20278946,全职,3-5年
22,3632757,全栈工程师,上海,2018-04-19 08:55:51,17.8,47956,厚本金融,上海厚本金融信息服务有限公司,2000人以上,黄浦区,本科,A轮,金融,121.478246,31.205847,全职,1-3年
23,2596519,全栈工程师,北京,2018-04-17 11:16:53,26.0,93974,Game.com,你好世界（北京）科技有限公司,15-50人,朝阳区,本科,不需要融资,移动互联网,116.46068,39.905255,全职,1-3年
24,4446763,全栈工程师,广州,2018-04-19 10:00:18,28.0,327797,影子,广州影子控股股份有限公司,50-150人,天河区,本科,未融资,"企业服务,数据服务",113.327367,23.15717,全职,5-10年
25,4258099,全栈工程师,上海,2018-04-18 10:40:21,14.0,153969,阔盈科技,上海阔盈网络科技股份有限公司,15-50人,虹口区,大专,不需要融资,移动互联网,121.491574,31.254616,全职,不限
26,3358391,全栈工程师,北京,2018-04-18 10:07:41,28.0,93760,助理来也,北京来也网络科技有限公司,50-150人,海淀区,本科,B轮,移动互联网,116.325472,39.984253,全职,1-3年
27,3039292,全栈工程师,上海,2018-04-18 11:18:52,21.0,75977,特赞|Tezign,特赞（上海）信息科技有限公司,50-150人,虹口区,本科,B轮,移动互联网,121.48608443,31.25241373,全职,1-3年
28,4202151,全栈工程师,上海,2018-04-13 17:09:12,19.0,4112,韩创科技,上海我图网络科技有限公司,150-500人,浦东新区,大专,D轮及以上,"移动互联网,文化娱乐",121.583198,31.198647,全职,5-10年
29,444742,全栈工程师,西安,2018-04-18 14:55:34,8.4,11783,Wisdom Garden,西安智园软件开发管理有限公司,50-150人,高新技术产业开发区,不限,A轮,教育,108.86659122,34.18545581,全职,1-3年
30,3771799,全栈工程师,北京,2018-04-16 14:01:42,28.0,1561,Face++,北京旷视科技有限公司,500-2000人,海淀区,本科,C轮,"移动互联网,硬件",116.325436,39.984273,全职,3-5年
31,4191923,全栈工程师,北京,2018-04-17 18:34:22,21.0,311775,主线科技,北京主线科技有限公司,15-50人,海淀区,本科,天使轮,"移动互联网,硬件",116.335867,39.998785,全职,不限
32,4360604,全栈工程师/全端工程师,北京,2018-04-12 20:29:35,26.0,169838,飞渔科技,北京飞渔网络科技有限公司,150-500人,朝阳区,本科,不需要融资,"移动互联网,游戏",116.481229,39.986159,全职,3-5年
33,3927671,全栈工程师,北京,2018-04-18 15:36:18,19.0,203384,樱桃,山东丽波电子科技有限公司,15-50人,朝阳区,大专,B轮,电子商务,116.494339,39.976137,全职,3-5年
34,3818929,全栈工程师,福州,2018-04-18 09:34:15,9.6,150265,特略体育,福州特略体育文化传播有限公司,少于15人,晋安区,本科,天使轮,"移动互联网,文化娱乐",119.326037,26.071733,全职,1-3年
35,4223389,全栈工程师,北京,2018-04-16 11:08:27,28.0,6996,智融集团,北京智融时代科技有限公司,150-500人,海淀区,本科,C轮,金融,116.345834,39.977454,全职,3-5年
36,2547377,全栈工程师,北京,2018-04-18 13:14:20,21.0,126031,Datatist,上海画龙信息科技有限公司,15-50人,海淀区,本科,A轮,"数据服务,广告营销",116.308891,39.980691,全职,5-10年
37,3849844,全栈工程师,天津,2018-04-18 17:33:38,22.0,71021,世纪空联,世纪空联（北京）航空电子科技有限公司,50-150人,南开区,本科,A轮,移动互联网,117.13504,39.135293,全职,3-5年
38,4060579,全栈工程师,杭州,2018-04-18 09:49:24,24.8,140340,WISH CHINA,上海薇仕网络科技有限公司,50-150人,西湖区,本科,D轮及以上,电子商务,120.125433,30.272932,全职,1-3年
39,4389092,全栈工程师,上海,2018-04-17 09:37:44,21.0,93760,助理来也,北京来也网络科技有限公司,50-150人,徐汇区,本科,B轮,移动互联网,121.436525,31.188523,全职,3-5年
40,2475763,全栈工程师,北京,2018-04-19 09:58:03,7.0,102022,江山如画网络科技,北京江山如画网路科技有限责任公司,少于15人,海淀区,本科,天使轮,"移动互联网,社交网络",116.2605395,39.90695045,全职,1-3年
41,4327345,全栈工程师,上海,2018-04-11 15:32:47,14.0,243778,斐讯技术,四川斐讯信息技术有限公司,2000人以上,松江区,本科,不需要融资,"信息安全,硬件",121.158217,31.022781,全职,3-5年
42,4013395,全栈工程师,武汉,2018-04-17 13:54:56,14.0,115706,忆年,武汉市追忆那年网络科技有限公司,50-150人,洪山区,不限,A轮,"移动互联网,社交网络",114.418082,30.466992,全职,不限
43,4323258,全栈工程师,北京,2018-04-19 10:40:36,46.0,546,新片场,北京新片场传媒股份有限公司,150-500人,东城区,本科,D轮及以上,"移动互联网,文化娱乐",116.406275,39.939385,全职,3-5年
44,4395160,全栈工程师,武汉,2018-04-18 10:26:53,24.0,132108,伴伴,北京一一万物科技有限公司,50-150人,洪山区,本科,天使轮,"移动互联网,社交网络",113.993569,30.993672,全职,3-5年
