,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
112,3567646,图像处理算法工程师,青岛,2018-04-10 14:17:11,14.0,124026,木子,青岛木子企业管理咨询有限公司,15-50人,崂山区,硕士,不需要融资,移动互联网,120.468956,36.107538,全职,1-3年
113,4096165,OCR及图像处理工程师(广州),广州,2018-03-29 13:07:46,33.0,25419,广发证券,广发证券股份有限公司,2000人以上,天河区,本科,上市公司,金融,113.342831,23.118145,全职,3-5年
114,3484285,图像处理开发工程师（2018一作业校招岗位）,北京,2018-04-18 00:45:26,14.0,36031,一起科技,上海一起作业信息科技有限公司,500-2000人,朝阳区,硕士,D轮及以上,"移动互联网,教育",116.486624,40.000825,全职,应届毕业生
115,4402618,高级计算机视觉/图像处理中算法工程师,深圳,2018-04-13 10:40:52,17.0,362414,弘金地体育,深圳市弘金地体育产业有限公司,150-500人,福田区,硕士,不需要融资,"移动互联网,文化娱乐",114.022558,22.552889,全职,3-5年
116,4446244,算法工程师（医学图像处理）,苏州,2018-04-19 08:52:42,14.0,368932,苏州铸正机器人,苏州铸正机器人有限公司,15-50人,高新区,硕士,不需要融资,医疗健康,120.437416,31.311653,全职,1-3年
117,4291199,图像处理算法工程师(图像增强),武汉,2018-03-20 11:55:05,16.4,308044,武汉尺子科技,武汉尺子科技有限公司,150-500人,洪山区,硕士,未融资,移动互联网,114.391538,30.449677,全职,3-5年
118,3610185,图像处理算法工程师,北京,2018-04-12 10:14:27,28.0,129,陌陌,北京陌陌科技有限公司,500-2000人,朝阳区,本科,上市公司,社交网络,115.99339,39.99426,全职,1-3年
119,2735579,资深算法工程师（图像处理方向）,深圳,2018-04-18 15:26:14,42.0,119456,云之梦科技,深圳市云之梦科技有限公司,50-150人,南山区,博士,A轮,"移动互联网,O2O",113.993578,22.99368,全职,5-10年
120,3944353,图像处理算法工程师,西安,2018-03-29 17:09:31,7.0,301804,海克易邦,西安海克易邦光电科技有限公司,50-150人,曲江新区,本科,未融资,移动互联网,109.003762,34.218008,全职,应届毕业生
121,4114573,图像处理高级算法工程师/专家,上海,2018-04-17 16:03:59,21.0,35422,京东,京东商城,2000人以上,长宁区,硕士,上市公司,电子商务,121.360459,31.221087,全职,3-5年
