,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
68,3919563,CDN研发工程师(C/C++),北京,2018-04-26 16:29:30,21.0,25592,新浪网,新浪网技术（中国）有限公司,2000人以上,海淀区,本科,上市公司,文化娱乐,116.276316,40.041543,全职,3-5年,"['免费班车', '岗位晋升', '五险一金', '定期体检']"
69,4447689,CDN 系统开发工程师（偏 NGINX 方向）,杭州,2018-04-24 10:44:09,18.2,126,又拍云,杭州又拍云科技有限公司,150-500人,西湖区,不限,B轮,生活服务,120.089003,30.28933,全职,1-3年,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']"
70,4437924,高级\资深CDN测试开发工程师,武汉,2018-04-23 10:12:38,19.0,37236,斗鱼直播,武汉斗鱼网络科技有限公司,2000人以上,洪山区,本科,D轮及以上,移动互联网,114.406728,30.477141,全职,3-5年,"['技能培训', '绩效奖金', '年度旅游', '管理规范']"
71,3439271,java开发工程师（CDN）,上海,2018-04-23 17:22:41,10.8,17291,PPTV聚力,上海聚力传媒技术有限公司,500-2000人,浦东新区,本科,D轮及以上,文化娱乐,121.583487,31.199996,全职,1-3年,"['技能培训', '绩效奖金', '岗位晋升', '扁平管理']"
72,3973920,CDN实施开发工程师,上海,2018-04-26 20:26:57,15.8,4832,七牛云,上海七牛信息技术有限公司,150-500人,浦东新区,本科,D轮及以上,"移动互联网,数据服务",121.60363,31.19897,全职,1-3年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
73,3864089,CDN缓存系统专家,北京,2018-04-26 20:26:58,35.0,4832,七牛云,上海七牛信息技术有限公司,150-500人,朝阳区,本科,D轮及以上,"移动互联网,数据服务",116.448043,39.971134,全职,3-5年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
74,2143163,CDN监控系统研发工程师,北京,2018-04-26 20:26:59,21.0,4832,七牛云,上海七牛信息技术有限公司,150-500人,朝阳区,本科,D轮及以上,"移动互联网,数据服务",116.44706021,39.97107162,全职,3-5年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
75,3864102,CDN调度算法专家,北京,2018-04-26 20:26:59,35.0,4832,七牛云,上海七牛信息技术有限公司,150-500人,朝阳区,本科,D轮及以上,"移动互联网,数据服务",116.448043,39.971134,全职,3-5年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
76,2825837,CDN产品经理,上海,2018-04-26 20:26:59,26.0,4832,七牛云,上海七牛信息技术有限公司,150-500人,浦东新区,本科,D轮及以上,"移动互联网,数据服务",121.60245,31.199732,全职,3-5年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
77,4379929,高级CDN产品经理,北京,2018-04-26 20:26:59,26.0,4832,七牛云,上海七牛信息技术有限公司,150-500人,朝阳区,本科,D轮及以上,"移动互联网,数据服务",116.44561,39.974434,全职,3-5年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
78,1327447,CDN高级运维工程师,北京,2018-04-26 20:27:00,18.2,4832,七牛云,上海七牛信息技术有限公司,150-500人,朝阳区,大专,D轮及以上,"移动互联网,数据服务",116.448248,39.971178,全职,3-5年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
79,4380251,业务架构师（直播/CDN/存储）,上海,2018-04-26 20:26:59,33.0,4832,七牛云,上海七牛信息技术有限公司,150-500人,浦东新区,本科,D轮及以上,"移动互联网,数据服务",121.60245,31.199732,全职,5-10年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
80,4380296,业务架构师（直播/CDN/存储）,北京,2018-04-26 20:26:59,33.0,4832,七牛云,上海七牛信息技术有限公司,150-500人,朝阳区,本科,D轮及以上,"移动互联网,数据服务",116.44561,39.974434,全职,5-10年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
81,4341300,云计算事业部_CDN研发工程师,北京,2018-04-27 10:07:57,17.8,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,本科,不需要融资,"移动互联网,数据服务",116.273399,40.043429,全职,不限,"['股票期权', '弹性工作', '五险一金', '免费班车']"
82,4356802,百度智能云事业部_CDN研发工程师,上海,2018-04-01 16:05:58,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,浦东新区,本科,不需要融资,"移动互联网,数据服务",121.605797,31.179906,全职,不限,"['股票期权', '弹性工作', '五险一金', '免费班车']"
83,4138178,网校事业部-CDN运维架构师,北京,2018-04-17 21:33:34,42.0,3328,好未来,北京世纪好未来教育科技有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,教育",116.313701,39.978427,全职,5-10年,"['上市公司', '领军企业', '五险一金', '住福计划']"
84,2496624,CDN高级运维开发工程师 SRE,北京,2018-04-26 20:26:57,21.0,4832,七牛云,上海七牛信息技术有限公司,150-500人,,大专,D轮及以上,"移动互联网,数据服务",116.44706021,39.97107162,全职,3-5年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
85,4402165,CDN运维工程师\架构师,北京,2018-04-25 15:50:35,21.0,1880,快手,北京达佳互联信息技术有限公司,500-2000人,海淀区,本科,D轮及以上,移动互联网,116.316508,39.984066,全职,1-3年,"['股票期权', '弹性工作', '定期体检', '岗位晋升']"
