,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
174,4478130,软件开发工程师（文档技术-文字识别）,北京,2018-04-25 10:47:40,21.0,369307,北大方正信产集团,北大方正信息产业集团有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,硬件",116.316419,39.991399,全职,1-3年
175,3794516,资深商务拓展经理-语音类产品,杭州,2018-04-28 10:02:35,21.0,329,网易,网易（杭州）有限公司,2000人以上,滨江区,本科,上市公司,"电子商务,移动互联网",120.193872,30.189927,全职,5-10年
176,4116518,资深语音/音频处理研发工程师 (MJ000660),北京,2018-04-26 15:07:00,35.0,3112,沪江,沪江教育科技（上海）股份有限公司,500-2000人,海淀区,本科,D轮及以上,"移动互联网,教育",116.333669,39.994252,全职,1-3年
177,4430411,图像识别,北京,2018-04-16 21:26:50,31.4,332658,鲸英（深圳）科技有限公司,鲸英（深圳）科技有限公司,15-50人,海淀区,本科,不需要融资,"移动互联网,企业服务",116.33396,39.986955,全职,1-3年
178,4435738,集团安全部-声音识别算法专家P7P8,北京,2018-04-24 22:54:00,40.0,153849,蚂蚁金服集团,支付宝(杭州)信息技术有限公司,2000人以上,朝阳区,硕士,B轮,"金融,移动互联网",116.486846,40.000124,全职,3-5年
179,2849519,产品经理（图像识别）,上海,2018-04-28 10:53:02,21.0,98800,竹间智能科技(上海)有限公司,竹间智能科技（上海）有限公司,150-500人,徐汇区,本科,B轮,"移动互联网,其他",121.41698505,31.17523207,全职,3-5年
180,4115742,资深语音/音频处理研发工程师 (MJ000660),上海,2018-04-26 15:07:00,35.0,3112,沪江,沪江教育科技（上海）股份有限公司,500-2000人,浦东新区,本科,D轮及以上,"移动互联网,教育",121.603788,31.202542,全职,1-3年
181,4435187,声音识别算法专家-P7/P8-集团安全部-北京/杭,北京,2018-04-24 23:19:29,40.0,153849,蚂蚁金服集团,支付宝(杭州)信息技术有限公司,2000人以上,朝阳区,硕士,B轮,"金融,移动互联网",0.0,0.0,全职,3-5年
182,3396515,搜狗语音云-C++ 高级开发工程师,北京,2018-04-28 10:39:29,28.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,数据服务",116.33254,39.99366006,全职,1-3年
183,3139783,图像处理/模式识别算法工程师,北京,2018-04-28 13:59:25,15.8,3334,七鑫易维,北京七鑫易维信息技术有限公司,50-150人,朝阳区,硕士,B轮,"移动互联网,硬件",0.0,0.0,全职,1-3年
184,3456081,图像识别工程师,成都,2018-04-26 17:49:18,14.0,174774,雄蓝教育,泉州市雄蓝教育科技有限公司,15-50人,高新区,本科,未融资,教育,104.0593,30.551935,全职,3-5年
185,4439857,语音-高级产品经理,北京,2018-04-28 16:57:20,35.0,149208,田米科技,北京田米科技有限公司,2000人以上,海淀区,本科,D轮及以上,移动互联网,0.0,0.0,全职,不限
186,4489246,图像识别算法工程师,深圳,2018-04-26 16:55:57,28.0,6927,OPPO,广东欧珀移动通信有限公司,2000人以上,南山区,本科,不需要融资,移动互联网,113.943044,22.518785,全职,3-5年
187,2715294,图像识别算法工程师,北京,2018-04-25 13:50:44,28.0,151386,物灵,北京物灵智能科技有限公司,150-500人,朝阳区,硕士,不需要融资,"硬件,移动互联网",116.489053,39.99902,全职,3-5年
188,4499701,语音信号处理工程师,北京,2018-04-28 15:17:29,35.0,18139,京东集团,北京京东世纪贸易有限公司,2000人以上,朝阳区,本科,上市公司,"电子商务,数据服务",116.387477,40.000236,全职,3-5年
189,4185311,高级算法研发工程师（图像识别方向）,广州,2018-04-27 11:15:42,20.8,28393,爱云校,北京修齐治平科技有限公司,500-2000人,天河区,本科,C轮,"教育,数据服务",113.36104,23.13999,全职,1-3年
190,4335294,图像识别研发工程师,厦门,2018-04-03 08:43:04,12.6,23733,吉联新,上海吉联新软件股份有限公司,150-500人,湖里区,本科,上市公司,移动互联网,118.18113,24.49055,全职,1-3年
191,1299020,图像识别工程师,厦门,2018-04-28 13:19:48,10.8,88550,厦门云脉技术有限公司,厦门云脉技术有限公司,50-150人,集美区,本科,未融资,"移动互联网,其他",118.095769,24.592423,全职,不限
192,4373303,场景文字识别算法工程师,北京,2018-04-04 14:50:57,19.0,3454,北京三星通信研究院,北京三星通信技术研究有限公司,500-2000人,朝阳区,硕士,D轮及以上,其他,116.444661,39.972375,全职,不限
193,3682870,图像识别算法工程师,北京,2018-04-26 10:54:16,14.0,136978,玖富集团,玖富金科控股集团有限责任公司,2000人以上,朝阳区,硕士,C轮,金融,116.481135,39.996731,全职,1-3年
194,4440671,语音开发工程师,成都,2018-04-28 09:20:39,14.0,89111,千行集团,四川千行你我科技有限公司,150-500人,高新区,本科,D轮及以上,"移动互联网,电子商务",104.071932,30.492081,全职,3-5年
195,4287619,高级图像识别算法工程师,深圳,2018-04-25 19:56:39,26.0,6927,OPPO,广东欧珀移动通信有限公司,2000人以上,南山区,本科,不需要融资,移动互联网,113.943044,22.518792,全职,3-5年
196,3395151,智能语音-数据挖掘研究员,北京,2018-04-28 10:39:33,28.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,数据服务",116.33254,39.99366006,全职,3-5年
197,4461012,语音算法工程师,上海,2018-04-27 16:36:18,24.8,57353,中移在线服务有限公司,中移在线服务有限公司,2000人以上,普陀区,硕士,不需要融资,移动互联网,0.0,0.0,全职,1-3年
198,4460976,图像识别算法,杭州,2018-04-21 18:11:00,21.0,155015,国誉信睿,杭州国誉信睿企业管理咨询有限公司,15-50人,滨江区,本科,未融资,企业服务,120.210146,30.20454,全职,3-5年
199,3250849,图像识别工程师,重庆,2018-04-27 14:29:27,12.0,171578,连偶,重庆连偶科技有限公司,15-50人,渝北区,大专,A轮,"移动互联网,游戏",106.499701,29.601623,全职,3-5年
200,4256584,图像识别研究员,北京,2018-04-23 15:28:51,38.0,94545,行动成功教育科技股份有限公司,上海行动成功教育科技股份有限公司,150-500人,朝阳区,硕士,上市公司,"移动互联网,教育",116.443108,39.92147,全职,1-3年
201,4185288,算法研发工程师（图像识别方向）,广州,2018-04-27 11:15:43,14.4,28393,爱云校,北京修齐治平科技有限公司,500-2000人,天河区,本科,C轮,"教育,数据服务",113.36104,23.13999,全职,1-3年
202,4250420,语音应用开发工程师,北京,2018-04-28 17:18:25,17.0,247880,奇点汽车,智车优行科技（北京）有限公司,150-500人,朝阳区,本科,C轮,"移动互联网,硬件",116.460783,39.928448,全职,3-5年
203,4166908,语音算法工程师,北京,2018-04-27 11:59:33,21.0,48188,普强信息,普强信息技术（北京）有限公司,150-500人,海淀区,硕士,C轮,数据服务,116.245368,40.072979,全职,不限
204,3610186,图像识别实习生,广州,2018-04-16 15:55:22,2.4,142381,派客朴食,广州市派客朴食信息科技有限责任公司,15-50人,海珠区,不限,不需要融资,"移动互联网,电子商务",0.0,0.0,实习,应届毕业生
205,4374603,图像识别算法工程师,杭州,2018-04-28 17:32:08,19.0,117482,叙简科技,杭州叙简科技有限公司,150-500人,余杭区,本科,C轮,"信息安全,其他",120.04146,30.28582,全职,1-3年
206,4478398,语音AE工程师（深圳）,深圳,2018-04-25 11:05:09,14.0,171980,Rokid,芋头科技（杭州）有限公司,150-500人,南山区,本科,B轮,"电子商务,移动互联网",113.992977,22.589488,全职,5-10年
207,4175708,语音信号处理/音频算法软件工程师,上海,2018-04-23 11:19:47,16.2,40015,Nuance,纽昂司软件技术（北京）有限公司,2000人以上,浦东新区,硕士,上市公司,"移动互联网,数据服务",121.528295,31.226684,全职,应届毕业生
