,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
45,2961626,资深射频/电路工程师,深圳,2018-04-19 16:56:03,14.0,161253,深圳市镭神智能系统有限公司,深圳市镭神智能系统有限公司,50-150人,宝安区,本科,B轮,其他,113.91604,22.730942,全职,3-5年
46,4073932,硬件开发-射频工程师/数字硬件工程师,成都,2018-04-28 09:28:01,12.0,57546,亚创博彦,上海亚创博彦信息技术有限公司,500-2000人,高新区,本科,上市公司,企业服务,104.075621,30.539324,全职,1-3年
47,4312545,射频应用工程师AE,上海,2018-04-27 19:53:57,9.8,68347,Smarter Micro,尚睿微电子（上海）有限公司,50-150人,浦东新区,本科,C轮,"硬件,其他",121.582048,31.203482,全职,1-3年
48,4003119,无线/射频工程师,上海,2018-04-08 09:15:00,9.8,102898,海积信息,上海海积信息科技股份有限公司,150-500人,青浦区,大专,上市公司,"数据服务,硬件",121.2944,31.164594,全职,1-3年
49,4286969,技术专家（射频）,珠海,2018-04-27 10:25:06,12.0,33865,网博科技,珠海网博信息科技股份有限公司,150-500人,香洲区,大专,上市公司,"移动互联网,招聘",113.56843,22.24851,全职,1-3年
50,4493310,射频驱动工程师,中山,2018-04-27 13:52:14,12.0,28003,读书郎,中山市读书郎电子有限公司,500-2000人,中山市市辖区,本科,不需要融资,移动互联网,113.418298,22.488494,全职,不限
51,4453636,射频硬件工程师,深圳,2018-04-25 16:37:00,19.0,55377,特斯联,特斯联（北京）科技有限公司,150-500人,南山区,本科,B轮,"移动互联网,硬件",113.939728,22.525353,全职,3-5年
52,3088907,资深射频驱动工程师,深圳,2018-04-27 11:21:07,21.0,5794,一加手机,深圳市万普拉斯科技有限公司,500-2000人,福田区,本科,未融资,电子商务,113.993578,22.99368,全职,5-10年
53,3859666,射频驱动工程师,成都,2018-04-28 09:00:18,9.0,120336,天软信息,成都天软信息技术有限公司,50-150人,高新区,本科,未融资,其他,103.99341,30.994233,全职,1-3年
54,4417782,射频工程师（电磁场与微波通信方向）,北京,2018-04-28 11:45:59,14.4,364345,信维通信,信维创科通信技术（北京）有限公司,2000人以上,大兴区,博士,上市公司,硬件,116.527119,39.787701,全职,应届毕业生
55,4108296,射频测试工程师,杭州,2018-04-27 14:46:33,12.0,34315,涂鸦智能,杭州涂鸦信息技术有限公司,150-500人,西湖区,本科,B轮,"移动互联网,硬件",119.993591,29.993662,全职,3-5年
56,3786099,射频IC设计工程师,武汉,2018-04-26 15:47:28,11.4,148616,梦芯科技,武汉梦芯科技有限公司,50-150人,东湖新技术开发区,硕士,不需要融资,"移动互联网,硬件",114.399571,30.503089,全职,3-5年
57,4461817,RF/f射频测试工程师,深圳,2018-04-22 19:34:42,8.4,16831,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司,2000人以上,龙岗区,本科,不需要融资,移动互联网,114.06178,22.630851,全职,1-3年
58,2343686,RRU硬件射频测试工程师,北京,2018-04-27 15:22:06,9.0,57844,杭州品联,杭州品联科技有限公司,150-500人,朝阳区,本科,未融资,"移动互联网,数据服务",116.46995,40.01301007,全职,不限
59,3978357,RFID销售射频识别,北京,2018-04-17 10:52:40,8.4,290853,北京龙图三诺电子有限公司,北京龙图三诺电子有限公司,15-50人,朝阳区,不限,未融资,电子商务,116.49454,39.894271,全职,1-3年
60,4295994,射频测试工程师（深圳）,深圳,2018-04-27 14:46:34,12.0,34315,涂鸦智能,杭州涂鸦信息技术有限公司,150-500人,南山区,本科,B轮,"移动互联网,硬件",113.935394,22.524003,全职,3-5年
61,4221596,微波射频IC设计,北京,2018-04-16 12:03:45,28.0,257346,清能华波,清能华波（北京）科技有限公司,少于15人,海淀区,硕士,天使轮,其他,116.327048,39.993029,全职,3-5年
62,4415851,无线射频软件测试工程师,成都,2018-04-13 10:42:04,12.0,307059,Syntronic,新拓尼克（成都）有限公司,500-2000人,高新区,本科,不需要融资,硬件 招聘,104.063265,30.541302,全职,不限
63,4427427,硬件测试工程师（模拟射频集成电路方向）,深圳,2018-04-16 15:37:34,11.2,356801,中科先见,深圳市中科先见医疗科技有限公司,少于15人,龙岗区,本科,A轮,硬件 医疗健康,114.210085,22.697548,全职,1-3年
64,4396182,射频C#自动化测试,上海,2018-04-10 14:30:54,16.8,156748,Altenchina,欧立腾（北京）技术咨询有限公司上海分公司,2000人以上,浦东新区,本科,上市公司,"企业服务,其他",121.593389,31.326413,全职,3-5年
