,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
94,3543840,Hadoop运维工程师,北京,2018-04-25 09:37:44,19.0,73043,百融金服,百融（北京）金融信息服务股份有限公司,500-2000人,海淀区,本科,B轮,"金融,数据服务",115.99339,39.99426,全职,5-10年,"['技能培训', '股票期权', '带薪年假', '定期体检']"
95,4388470,大数据基础平台-Hadoop高级开发工程师-北京-,北京,2018-04-28 10:39:33,26.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,数据服务",116.332289,39.993798,全职,3-5年,"['岗位晋升', '扁平管理', '管理规范', '精英团队']"
96,3963953,Hadoop资深研发工程师,北京,2018-04-27 11:23:20,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,本科,不需要融资,"移动互联网,数据服务",116.274566,40.044155,全职,3-5年,"['股票期权', '弹性工作', '五险一金', '免费班车']"
97,3341327,hadoop开发工程师,北京,2018-04-10 15:08:39,21.0,227494,鑫利缘,北京鑫利缘技术服务有限公司,150-500人,海淀区,不限,未融资,"移动互联网,招聘",116.338653,39.990434,全职,5-10年,[]
98,4478296,hadoop/spark 研发及分析经理/工程师,成都,2018-04-25 10:58:46,14.0,373168,中软超服信息技术,四川中软超服信息技术有限公司,少于15人,高新区,本科,未融资,"移动互联网,数据服务",104.053918,30.537924,全职,3-5年,"['""""']"
99,4424331,Hadoop中级开发,北京,2018-04-16 10:28:44,12.2,307218,福通聚远,北京福通聚远科技有限公司,500-2000人,昌平区,本科,不需要融资,移动互联网,116.231204,40.22066,全职,3-5年,"['""""']"
100,4249819,Hadoop讲师,北京,2018-04-26 08:24:14,29.0,127160,积云教育,北京优思安科技有限公司,150-500人,昌平区,大专,A轮,教育,116.163694,40.176208,全职,5-10年,"['午餐补助', '带薪年假', '五险一金', '学校环境好']"
101,4466118,hadoop开发工程师,上海,2018-04-23 15:42:16,14.0,343340,艾大,上海艾大软件有限公司,15-50人,长宁区,本科,未融资,"企业服务,数据服务",,,全职,3-5年,"['""""']"
102,4041006,Hadoop开发工程师,北京,2018-04-26 08:36:14,21.0,1730,一下科技,炫一下（北京）科技有限公司,500-2000人,朝阳区,本科,D轮及以上,"移动互联网,文化娱乐",116.48919426,39.999364,全职,3-5年,"['带薪年假', '绩效奖金', '岗位晋升', '管理规范']"
103,4407729,资深 Hadoop 架构工程师,北京,2018-04-27 22:22:19,44.0,4128,知乎,北京智者天下科技有限公司,500-2000人,海淀区,本科,D轮及以上,"移动互联网,社交网络",116.350094,40.007985,全职,不限,"['年底双薪', '股票期权', '带薪年假', '定期体检']"
