,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
61,2422528,功能测试,杭州,2018-04-08 15:14:04,9.0,124198,硕梦信息,杭州硕梦信息技术有限公司,50-150人,拱墅区,本科,不需要融资,"移动互联网,企业服务",120.107767,30.292919,全职,1-3年,[]
62,4044184,功能测试工程师,上海,2018-04-27 10:05:36,7.2,30997,科达,苏州科达科技股份有限公司,2000人以上,徐汇区,本科,上市公司,文化娱乐,121.393825,31.171877,全职,1-3年,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']"
63,4146827,功能测试,深圳,2018-04-25 11:19:36,12.0,131999,亿腾,深圳亿腾信息科技有限公司,150-500人,福田区,大专,不需要融资,"企业服务,移动互联网",114.05558,22.534943,全职,3-5年,"['定期体检', '交通补助', '带薪年假', '年度旅游']"
64,4417766,功能测试,杭州,2018-04-13 14:27:07,6.6,274883,杭州之了,杭州之了网络科技有限公司,15-50人,余杭区,大专,不需要融资,"电子商务,企业服务",120.018752,30.280393,全职,1-3年,[]
65,1454726,功能测试,杭州,2018-04-13 10:22:23,7.2,44331,深圳市奥尊信息技术有限公司,深圳市奥尊信息技术有限公司,500-2000人,,本科,未融资,金融,,,全职,1-3年,"['技能培训', '年底双薪', '节日礼物', '带薪年假']"
66,2124727,功能测试,深圳,2018-05-02 15:56:50,14.0,137839,万家医疗,平安万家医疗投资管理有限责任公司,500-2000人,南山区,本科,未融资,医疗健康,113.944704,22.538345,全职,3-5年,[]
67,4488980,功能测试/性能测试/单元测试,杭州,2018-04-26 16:38:14,14.4,17279,京北方,京北方信息技术股份有限公司,2000人以上,萧山区,本科,D轮及以上,金融,120.252774,30.236857,全职,1-3年,"['绩效奖金', '岗位晋升', '年度旅游', '管理规范']"
68,4427753,高级功能测试工程师,北京,2018-04-27 11:31:56,17.0,74495,JETTECH,上海捷科智诚科技有限公司,500-2000人,朝阳区,大专,上市公司,"金融,其他",116.494984,39.961188,全职,5-10年,"['技能培训', '节日礼物', '带薪年假', '领导好']"
69,3707786,功能测试工程师,西安,2018-04-18 14:44:36,9.6,16831,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司,2000人以上,高新技术产业开发区,本科,不需要融资,移动互联网,0.0,0.0,全职,3-5年,"['带薪年假', '计算机软件', '管理规范', '定期体检']"
70,4362489,功能测试工程师,北京,2018-05-02 09:36:48,12.0,24733,微网通联,北京微网通联股份有限公司,150-500人,海淀区,本科,不需要融资,"移动互联网,广告营销",116.282791,40.047314,全职,1-3年,"['五险一金', '带薪年假', '股票期权', '节日礼物']"
71,4459774,软件测试工程师-功能测试,杭州,2018-04-23 15:05:16,7.6,116748,隼目科技,杭州隼目信息科技有限公司,50-150人,下城区,本科,天使轮,移动互联网,120.187825,30.327125,全职,1-3年,"['股票期权', '带薪年假', '年度旅游', '扁平管理']"
72,4053847,测试工程师（功能测试）,北京,2018-05-01 19:58:54,9.0,30605,赢时胜软件,深圳市赢时胜信息技术股份有限公司,500-2000人,朝阳区,本科,上市公司,金融,116.516739,39.936766,全职,1-3年,"['活动多多', '氛围轻松', '自研产品', '上市公司']"
73,2452827,功能测试工程师—用尽洪荒之力寻找你,上海,2018-04-27 14:53:26,7.6,24995,泛微,上海泛微网络科技股份有限公司,2000人以上,闵行区,本科,上市公司,"移动互联网,企业服务",121.52396,31.07979,全职,1-3年,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']"
74,1900036,功能测试（金融项目）,上海,2018-05-03 09:25:03,13.2,22862,上海中软华腾软件系统有限公司,上海中软华腾软件系统有限公司,2000人以上,浦东新区,本科,上市公司,"企业服务,金融",121.635159,31.222879,全职,3-5年,"['年底双薪', '绩效奖金', '带薪年假', '定期体检']"
75,2535489,功能测试工程师（两年工作经验）,上海,2018-04-27 14:53:24,8.8,24995,泛微,上海泛微网络科技股份有限公司,2000人以上,闵行区,本科,上市公司,"移动互联网,企业服务",121.52396,31.07979,全职,应届毕业生,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']"
76,4476773,测试工程师（功能测试为主）,杭州,2018-05-02 09:53:44,8.4,10321,通策集团,浙江通策控股集团有限公司,500-2000人,西湖区,本科,上市公司,"移动互联网,数据服务",120.099386,30.262201,全职,1-3年,"['绩效奖金', '五险一金', '带薪年假', '通讯津贴']"
77,4458213,功能测试（佛山）,佛山,2018-04-20 16:59:29,12.0,279474,易诚互动,北京易诚互动软件技术有限公司,500-2000人,南海区,本科,不需要融资,移动互联网、金融,113.150174,23.059479,全职,1-3年,"['年底双薪', '年终分红', '带薪年假', '通讯津贴']"
78,4023294,功能测试,深圳,2018-05-02 10:56:43,3.8,143935,蛋壳创意科技,深圳市蛋壳创意科技有限公司,50-150人,龙岗区,不限,未融资,"移动互联网,其他",114.252486,22.714047,全职,不限,[]
79,4297905,高级功能测试,武汉,2018-04-23 15:33:23,13.2,347630,万唯金融,上海固锦信息技术有限公司,50-150人,江汉区,本科,未融资,移动互联网,114.246542,30.599542,全职,3-5年,"['绩效奖金', '带薪年假', '定期体检', '年度旅游']"
80,4505665,测试工程师（ERP产品功能测试为主）,北京,2018-05-02 13:10:33,12.0,5812,用友,用友网络科技股份有限公司,2000人以上,海淀区,本科,上市公司,"企业服务,数据服务",116.238822,40.068734,全职,3-5年,"['技能培训', '节日礼物', '免费班车', '岗位晋升']"
81,4161573,测试工程师（功能测试）,广州,2018-04-18 19:03:06,7.6,68025,广州思迈特,广州思迈特软件有限公司,150-500人,天河区,本科,不需要融资,"企业服务,数据服务",113.410609,23.172075,全职,1-3年,"['技能培训', '带薪年假', '年度旅游', '扁平管理']"
82,3909119,功能测试工程师(财务方面),深圳,2018-05-02 09:34:32,11.2,50241,Symbio-Freeborders,信必优(深圳)信息技术有限公司,2000人以上,罗湖区,本科,未融资,"移动互联网,电子商务",114.11065,22.542724,全职,3-5年,"['节日礼物', '年底双薪', '带薪年假', '年度旅游']"
83,4374964,功能测试（证券）,深圳,2018-04-25 15:50:22,10.8,21666,维恩贝特,维恩贝特科技有限公司,500-2000人,南山区,本科,A轮,"电子商务,金融",113.952794,22.529962,全职,1-3年,"['年底双薪', '五险一金', '通讯津贴', '交通补助']"
84,2798206,高级功能测试工程师,上海,2018-04-16 17:06:04,14.0,56474,NextTao 互道信息,互道信息技术（上海）有限公司,50-150人,浦东新区,本科,B轮,"移动互联网,电子商务",121.60319,31.200039,全职,3-5年,"['节日礼物', '技能培训', '年底双薪', '绩效奖金']"
85,3783387,测试部-测试工程师（性能及功能测试方向),北京,2018-05-02 11:55:11,14.0,3328,好未来,北京世纪好未来教育科技有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,教育",116.313701,39.978427,全职,1-3年,"['上市公司', '领军企业', '五险一金', '住福计划']"
86,4332428,功能测试工程师/Functional QA,西安,2018-04-28 10:45:20,10.6,308987,艾斯普,美奥多软件科技（西安）有限公司,150-500人,高新技术产业开发区,本科,不需要融资,移动互联网,108.841747,34.207933,全职,3-5年,"['弹性工作', '外企文化', '英语环境', '技术达人']"
87,4475032,功能测试,上海,2018-04-24 17:10:12,11.2,281480,苏州瑞捷科信息科技有限公司,苏州瑞捷科信息科技有限公司,2000人以上,浦东新区,大专,不需要融资,移动互联网、电子商务,121.541144,31.236968,全职,1-3年,"['""""']"
88,3463916,高级功能测试工程师,北京,2018-04-28 11:06:33,22.8,46399,会分期,会找房（北京）网络技术有限公司,150-500人,海淀区,本科,C轮,移动互联网、金融,116.301362,40.054996,全职,5-10年,"['节日礼物', '股票期权', '带薪年假', '年度旅游']"
89,3911360,功能测试,北京,2018-04-17 17:59:52,14.0,18497,九章云极科技,北京九章云极科技有限公司,150-500人,海淀区,本科,B轮,数据服务,116.310434,40.030142,全职,3-5年,"['Geek文化', '技术大牛', '股票期权', '带薪年假']"
90,2201278,功能测试,上海,2018-04-27 14:53:27,6.8,24995,泛微,上海泛微网络科技股份有限公司,2000人以上,闵行区,本科,上市公司,"移动互联网,企业服务",121.52396,31.07979,全职,1-3年,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']"
91,4497921,中级功能测试工程师,北京,2018-05-02 11:43:24,10.4,18291,爱康国宾集团,爱康网健康科技（北京）有限公司,150-500人,朝阳区,本科,上市公司,医疗健康,116.471093,39.90765,全职,1-3年,"['股票期权', '五险一金', '带薪年假', '节日礼物']"
92,4212003,功能测试工程师,北京,2018-04-23 16:05:29,28.0,201747,百信银行,中信百信银行股份有限公司,150-500人,朝阳区,本科,不需要融资,"金融,移动互联网",0.0,0.0,全职,3-5年,"['扁平管理', '管理规范', '岗位晋升']"
93,3855194,功能测试工程师,上海,2018-05-02 10:03:40,11.2,128830,CloudChef,上海骞云信息科技有限公司,50-150人,杨浦区,本科,B轮,"企业服务,数据服务",121.545889,31.276121,全职,1-3年,"['年底双薪', '股票期权', '带薪年假', '定期体检']"
94,4476187,中高级功能测试工程师,成都,2018-05-01 18:17:02,11.2,61844,国信优易,国信优易数据有限公司,150-500人,郫县,本科,B轮,数据服务,103.858722,30.777208,全职,3-5年,"['年底双薪', '技能培训', '绩效奖金', '岗位晋升']"
95,4487253,功能测试,杭州,2018-04-26 14:32:46,7.0,310293,浙江星域网络科技有限公司,浙江星域网络科技有限公司,50-150人,萧山区,本科,不需要融资,游戏,120.244824,30.238612,全职,1-3年,"['""""']"
96,4285832,数采功能测试,成都,2018-04-25 16:51:07,6.2,57844,杭州品联,杭州品联科技有限公司,150-500人,高新区,本科,未融资,"移动互联网,数据服务",104.063426,30.541304,全职,1-3年,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']"
97,3741097,功能测试-高级,北京,2018-05-02 15:37:35,21.0,72106,蛋壳公寓,紫梧桐（北京）资产管理有限公司,2000人以上,东城区,本科,B轮,O2O,116.43027135,39.92418014,全职,5-10年,"['技能培训', '年底双薪', '股票期权', '带薪年假']"
98,4503920,测试/自动化功能测试中级工程师,上海,2018-05-02 09:54:02,10.0,189302,上海苗圃网络科技有限公司,上海苗圃网络科技有限公司,少于15人,浦东新区,大专,未融资,"移动互联网,数据服务",121.5025,31.237015,全职,1-3年,"['领导好', '五险一金', '带薪年假', '美女多']"
99,3017811,高级测试工程师 自动化测试 性能测试 功能测试,北京,2018-05-03 09:40:27,19.0,31173,悠易,悠易互通（北京）广告有限公司,150-500人,朝阳区,本科,C轮,广告营销,116.459324,39.918852,全职,3-5年,"['节日礼物', '技能培训', '绩效奖金', '年度旅游']"
100,4171146,功能测试工程师,北京,2018-04-27 16:12:06,7.2,9995,北京天融信公司,北京天融信网络安全,2000人以上,海淀区,本科,上市公司,信息安全,116.301301,40.055095,全职,1-3年,"['五险一金', '弹性工作', '交通补助', '定期体检']"
101,2753222,功能测试工程师,上海,2018-05-02 10:31:11,11.2,5918,驴妈妈旅游网,上海景域文化传播股份有限公司,2000人以上,普陀区,本科,D轮及以上,"电子商务,旅游",121.390262,31.235716,全职,1-3年,"['绩效奖金', '专项奖金', '五险一金', '通讯津贴']"
