,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
83,4127715,硬件测试工程师,广州,2018-04-02 15:59:14,4.8,128324,乐摇摇,深圳乐摇摇信息科技有限公司广州分公司,150-500人,番禺区,本科,A轮,移动互联网,113.384129,22.937244,全职,1-3年
84,4143375,硬件测试工程师,深圳,2018-04-24 10:40:23,12.6,45943,信锐技术,深圳市信锐网科技术有限公司,500-2000人,南山区,本科,不需要融资,移动互联网,114.002362,22.591866,全职,1-3年
85,4095807,AI Lab-硬件测试工程师,北京,2018-04-10 22:41:29,21.0,3328,好未来,北京世纪好未来教育科技有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,教育",116.313701,39.978427,全职,3-5年
86,4309737,硬件测试工程师,上海,2018-04-27 15:20:15,21.0,126467,商米科技,上海商米科技有限公司,150-500人,杨浦区,本科,C轮,O2O,121.512935,31.307607,全职,3-5年
87,4426423,硬件测试助理工程师,深圳,2018-04-20 14:16:53,4.8,24016,朵唯女性手机,深圳市朵唯科技有限公司,150-500人,南山区,大专,未融资,移动互联网,113.988539,22.586502,全职,不限
88,4402586,硬件测试,武汉,2018-04-23 17:42:03,3.8,93916,东信同邦,武汉东信同邦信息技术有限公司,150-500人,武昌区,大专,未融资,移动互联网,0.0,0.0,全职,不限
89,4162189,硬件测试工程师,深圳,2018-04-03 08:57:56,4.8,79903,银河风云,深圳市银河风云网络系统股份有限公司,150-500人,南山区,大专,A轮,"移动互联网,硬件",113.94332,22.554186,全职,1-3年
90,4429425,硬件测试,北京,2018-04-28 13:38:15,15.2,3328,好未来,北京世纪好未来教育科技有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,教育",116.313701,39.978427,全职,3-5年
91,4128739,硬件测试工程师,深圳,2018-04-15 23:53:34,6.2,105305,越疆科技,深圳市越疆科技有限公司,150-500人,南山区,本科,B轮,硬件,114.12841,22.684206,全职,1-3年
92,4401284,硬件测试工程师,深圳,2018-04-27 14:41:40,7.8,98020,深圳市瑞立视,深圳市瑞立视多媒体科技有限公司,50-150人,南山区,大专,不需要融资,"游戏,文化娱乐",113.952996,22.530161,全职,1-3年
93,4454397,硬件测试工程师,上海,2018-04-25 13:20:53,7.0,58410,上海宏力达,上海宏力达信息技术有限公司,150-500人,徐汇区,本科,不需要融资,其他,121.39779,31.16459,全职,1-3年
94,4442837,硬件测试工程师,深圳,2018-04-28 09:57:56,8.4,125911,兴天实业,兴天实业（深圳）有限公司,50-150人,南山区,大专,不需要融资,硬件,113.993578,22.99368,全职,3-5年
95,3248337,硬件测试工程师,北京,2018-04-26 10:46:27,21.0,175557,便利蜂,便利蜂商贸有限公司,2000人以上,海淀区,不限,不需要融资,"移动互联网,生活服务",116.31561,39.983413,全职,1-3年
